epoch,train_loss,val_loss,val_psnr,val_ssim
39,0.15558216534554958,0.16887838393449783,13.55551616579078,0.6579308807849884
40,0.1495887916535139,0.1645360216498375,13.782038492387198,0.6668450236320496
41,0.15323655121028423,0.16061237454414368,13.990674660914195,0.665722519159317
42,0.14867142960429192,0.1589859575033188,14.077921040851358,0.6760621964931488
43,0.15412633679807186,0.15932302176952362,14.08052149688479,0.6784155070781708
44,0.1476552728563547,0.15719136595726013,14.19627830882506,0.6774093508720398
45,0.14432374015450478,0.15328916162252426,14.414437981298178,0.6795637309551239
46,0.14416576642543077,0.15325388312339783,14.428563327676466,0.6930491030216217
47,0.1515477355569601,0.1527680605649948,14.471293009089866,0.6941228210926056
48,0.14467940758913755,0.15216991305351257,14.499980637313772,0.6973248422145844
49,0.14371980540454388,0.14909029752016068,14.6761468654906,0.679154098033905
50,0.14579004421830177,0.15086717158555984,14.57312011087842,0.7011632025241852
51,0.14394092373549938,0.15383365750312805,14.425120911442901,0.7080809473991394
52,0.1463771741837263,0.15033522993326187,14.632149146929596,0.7072516977787018
53,0.14936981163918972,0.1477237492799759,14.790868700704465,0.7022338807582855
54,0.14040698111057281,0.14667115360498428,14.86188229265808,0.7032124698162079
55,0.14066661801189184,0.14785394817590714,14.78968610424571,0.7134897708892822
56,0.1474565491080284,0.1454497128725052,14.959640721140062,0.6786671578884125
57,0.14872459415346384,0.14491426199674606,14.953877670258722,0.7046973705291748
58,0.1407914375886321,0.14446758478879929,14.972382012053181,0.7062903046607971
59,0.14085382036864758,0.14421823620796204,14.999083173061955,0.6965099573135376
60,0.1412495207041502,0.14401143044233322,14.999289615594463,0.7058918476104736
61,0.1369569981470704,0.14382543414831161,15.030867989205298,0.6979749798774719
62,0.14111711643636227,0.1437704712152481,15.021491400235773,0.7130144238471985
63,0.14210633095353842,0.1430852934718132,15.05753698925953,0.7088679671287537
64,0.14370070211589336,0.14432376623153687,15.028724424913367,0.6870219707489014
65,0.14016994275152683,0.14361988753080368,15.054520893343103,0.6917696297168732
66,0.1399385891854763,0.14268821477890015,15.0677793465054,0.7187798917293549
67,0.1419713506475091,0.1438506916165352,15.001072856199565,0.7265818119049072
68,0.1404221085831523,0.14292621612548828,15.053517571227928,0.722501814365387
69,0.13808757532387972,0.14209242910146713,15.115041648368857,0.7101299464702606
70,0.13755336496978998,0.14200690388679504,15.09864177460543,0.7198756337165833
71,0.13725855108350515,0.14274263381958008,15.095710862044077,0.6999559700489044
72,0.13791372440755367,0.14223989099264145,15.089990059333598,0.7164206504821777
73,0.13755620550364256,0.14171596616506577,15.12935188236138,0.7115381956100464
74,0.1376188201829791,0.1424608677625656,15.108988598594566,0.6990278363227844
75,0.13674716372042894,0.14143718779087067,15.13955379017058,0.7162725329399109
76,0.13393741752952337,0.14205126464366913,15.094201191922808,0.7285487651824951
77,0.14003702346235514,0.14150309562683105,15.138464137170573,0.7167656123638153
78,0.13837900012731552,0.14245185256004333,15.118906559293269,0.6957656145095825
79,0.13801330514252186,0.14126912504434586,15.168059020492592,0.7101246416568756
80,0.13730543106794357,0.14058759063482285,15.17192613113695,0.7284024655818939
81,0.13269238825887442,0.1409185826778412,15.146728597922205,0.7330529391765594
82,0.13060115277767181,0.14075292646884918,15.154472272085357,0.7301976382732391
83,0.1394489509984851,0.14079155772924423,15.160645139710716,0.7252258956432343
84,0.13606424164026976,0.14116808772087097,15.163917298992134,0.7199544310569763
85,0.13667328748852015,0.14172285050153732,15.150879413272992,0.7105010151863098
86,0.13269789889454842,0.14120761305093765,15.169980969456162,0.7148193418979645
87,0.13734920974820852,0.1410631164908409,15.179252254239952,0.7111974656581879
88,0.13909314759075642,0.14168107509613037,15.157545666263072,0.6933910548686981
89,0.13658242672681808,0.14091072976589203,15.187547490651816,0.7073459327220917
90,0.13621046021580696,0.14050091803073883,15.193968369949438,0.7200264632701874
91,0.1319781495258212,0.13975197821855545,15.19874751301971,0.7357110381126404
92,0.13300015218555927,0.1394740641117096,15.211220332029018,0.7348697483539581
93,0.13286079466342926,0.13946187496185303,15.224286750793386,0.7348071336746216
94,0.13419614639133215,0.1392367109656334,15.228023580542262,0.7385586798191071
95,0.12756020203232765,0.13911933451890945,15.248743387924538,0.7284249365329742
96,0.1322471834719181,0.13928070664405823,15.24931734339968,0.7269075512886047
97,0.13400435727089643,0.13951365649700165,15.201017572243593,0.7460488677024841
98,0.13754853326827288,0.1396537348628044,15.190862113492853,0.7463578283786774
99,0.13086585607379675,0.1390034332871437,15.248621772143515,0.7379873692989349
100,0.13243577722460032,0.13916181772947311,15.248258888782926,0.7353645861148834
101,0.13444247748702765,0.13906198740005493,15.242746717585334,0.7420491874217987
102,0.13502084091305733,0.13983938843011856,15.235909182813053,0.7232076525688171
103,0.13231610413640738,0.1401830017566681,15.225911366187873,0.7199077606201172
104,0.13110243994742632,0.13976562768220901,15.223664691927393,0.7347570955753326
105,0.13438726961612701,0.13968490064144135,15.22410649622185,0.737250566482544
106,0.1325084436684847,0.13907616585493088,15.243865551867064,0.7437261343002319
107,0.13710605259984732,0.13953298330307007,15.244940900170617,0.7323843240737915
108,0.13217106647789478,0.13916324079036713,15.259310508247443,0.7340955436229706
109,0.13574400823563337,0.13928551226854324,15.250451059748961,0.7333201766014099
110,0.13135676551610231,0.1388881355524063,15.268938560512705,0.7360027730464935
111,0.12640086095780134,0.1387205570936203,15.275555107759505,0.7363390922546387
112,0.13191325310617685,0.13841436058282852,15.291587695081622,0.7390353679656982
113,0.13301347848027945,0.1379358246922493,15.304500840518246,0.7472259402275085
114,0.13060637656599283,0.13812322169542313,15.288729240587735,0.7522428035736084
115,0.12852504383772612,0.13888194411993027,15.235655674915753,0.755447506904602
116,0.1300621796399355,0.13873087614774704,15.24697474060778,0.7574899792671204
117,0.12835215963423252,0.13821737468242645,15.265594312553812,0.7580838799476624
118,0.13034918066114187,0.13768665492534637,15.311050800208381,0.7481040060520172
119,0.1301351636648178,0.1380559280514717,15.308756705337654,0.7416488230228424
120,0.1297089783474803,0.13958732038736343,15.256695149541073,0.7233704328536987
121,0.12879757396876812,0.13823533803224564,15.32203885122329,0.718707263469696
122,0.1341545758768916,0.13759174942970276,15.33715181364372,0.7230606377124786
123,0.13525497540831566,0.1380195915699005,15.299627712629313,0.7404414713382721
124,0.13436243403702974,0.13765493035316467,15.290572609101918,0.7587556838989258
125,0.1270209550857544,0.13812287896871567,15.25048958234084,0.7687459290027618
126,0.13059747405350208,0.13788705319166183,15.257417967182331,0.7686378061771393
127,0.1292793257161975,0.13742291182279587,15.291486906145762,0.7665522396564484
128,0.13194506987929344,0.1372184082865715,15.318997683815294,0.759131133556366
129,0.13139040116220713,0.13751967996358871,15.285488933798966,0.7637568712234497
130,0.12536487635225058,0.13738640397787094,15.312657354179589,0.7632554471492767
131,0.12756290845572948,0.13743393868207932,15.302052921722137,0.7670072019100189
132,0.1352243274450302,0.1373317539691925,15.338128955610618,0.7539405524730682
133,0.12480273470282555,0.1371750831604004,15.347613471751853,0.7550691366195679
134,0.1297782715409994,0.1365438550710678,15.354733386098431,0.761182576417923
135,0.1289316238835454,0.13782156258821487,15.337001615266358,0.7424314022064209
136,0.12866862770169973,0.1370295062661171,15.364435026958922,0.7532548308372498
137,0.13143886532634497,0.13705717772245407,15.34014344695939,0.760821521282196
138,0.1288925837725401,0.13677529990673065,15.362129586433726,0.7605685293674469
139,0.12799178436398506,0.13674930483102798,15.363961899437594,0.7603230774402618
140,0.13205527141690254,0.13722889125347137,15.383255174532128,0.7392884194850922
141,0.1285507259890437,0.13631758093833923,15.41931121407844,0.748753011226654
142,0.128985196352005,0.13681131601333618,15.35892901219971,0.7702993452548981
143,0.12385156657546759,0.1360984742641449,15.402824526011585,0.7677737176418304
142,0.13368926104158163,0.1363888904452324,15.387699424740632,0.7634130716323853
143,0.13332224544137716,0.13678623735904694,15.355432505443057,0.7669501304626465
144,0.13173553347587585,0.13651913404464722,15.387599168903675,0.7594126462936401
145,0.13210767693817616,0.1368609294295311,15.359356607622747,0.7630263268947601
146,0.12254730053246021,0.13653292506933212,15.365908114560906,0.7664802670478821
147,0.12496015522629023,0.13689429312944412,15.376074015217124,0.7563727498054504
148,0.1362061658874154,0.13670159131288528,15.35490335571825,0.7697282433509827
149,0.12981290090829134,0.13719481974840164,15.319026130663143,0.7720544934272766
150,0.12562267389148474,0.1370348334312439,15.33149342438739,0.7704773247241974
151,0.1250616665929556,0.13686661422252655,15.341908142930976,0.7726400196552277
152,0.1267347475513816,0.13658994436264038,15.377522493447923,0.7648184895515442
153,0.1283632917329669,0.13672346621751785,15.352639514512237,0.7709110677242279
154,0.13178082555532455,0.1375870406627655,15.30147441892078,0.7736267745494843
155,0.12755277752876282,0.13704489916563034,15.342038793721162,0.7681810259819031
156,0.12766538467258215,0.1361551135778427,15.424721023672326,0.7517504096031189
157,0.12769918609410524,0.13596637547016144,15.405777900897931,0.7639483213424683
158,0.13235768023878336,0.1364280804991722,15.373745331432708,0.7707730233669281
159,0.12841052934527397,0.13663595169782639,15.341126620502669,0.7795647382736206
160,0.1277725910767913,0.13611241430044174,15.409517730991446,0.7575477957725525
161,0.1313577452674508,0.13657303154468536,15.345784748770853,0.7767428755760193
162,0.129478738643229,0.139167882502079,15.192754695104224,0.7842674255371094
163,0.1311195269227028,0.13756489008665085,15.292456206004793,0.7788056135177612
164,0.1322081284597516,0.1368388533592224,15.348342353950732,0.7730248868465424
165,0.1234776983037591,0.1365179866552353,15.375211481883696,0.7725515365600586
166,0.12602635007351637,0.1368614211678505,15.33785692192071,0.7785094380378723
167,0.1341491211205721,0.1375139132142067,15.37391219837656,0.7452335953712463
168,0.1317860959097743,0.13660013675689697,15.388386869473145,0.7656410336494446
169,0.12941036373376846,0.13612816482782364,15.396684543279276,0.7689099907875061
170,0.12809366825968027,0.1362326815724373,15.405434750324197,0.7617941498756409
171,0.12907077092677355,0.136280819773674,15.37254484182283,0.7717194259166718
172,0.12504049483686686,0.13647188991308212,15.40697807131874,0.75711590051651
173,0.1301612053066492,0.13608629256486893,15.428424857573326,0.7640860378742218
174,0.12920465972274542,0.13603198528289795,15.429473234725187,0.7643923461437225
175,0.13028703443706036,0.13703955709934235,15.392386241265692,0.7541939616203308
176,0.12891455739736557,0.13622090965509415,15.44434311836853,0.7486444115638733
177,0.12937350571155548,0.13590938597917557,15.410738734898903,0.7727377116680145
178,0.12857294455170631,0.13687492907047272,15.329536822020504,0.7825411558151245
179,0.12865812703967094,0.13657710701227188,15.352210180553115,0.7800781726837158
180,0.12610993906855583,0.13554882258176804,15.431307289600994,0.7691944539546967
181,0.12669705133885145,0.13567187637090683,15.403648252978186,0.7779138684272766
182,0.1313967164605856,0.13592810183763504,15.415436966287807,0.7723181545734406
183,0.12991243321448565,0.13578468561172485,15.431199148062348,0.7673374116420746
184,0.1297543551772833,0.13546611368656158,15.455250774001133,0.7639938294887543
185,0.13065107259899378,0.13573288172483444,15.428707210408543,0.7725653648376465
186,0.1217418946325779,0.13536228239536285,15.445577122692672,0.7728480696678162
187,0.12263160198926926,0.1355811282992363,15.465167433374882,0.7635840177536011
188,0.13461276702582836,0.13566149771213531,15.419861913117344,0.7782151997089386
189,0.1277562640607357,0.1366337388753891,15.341854245140297,0.7850369215011597
190,0.12342537101358175,0.13635198771953583,15.359101296767632,0.7836579084396362
191,0.12333200126886368,0.1360875889658928,15.38587310332128,0.7820538878440857
192,0.12508547771722078,0.13548237085342407,15.451976036577555,0.7706519365310669
193,0.12710735574364662,0.13575433939695358,15.421385729131982,0.7769956588745117
194,0.1302651632577181,0.13637292385101318,15.377669396954925,0.7807609736919403
195,0.12587484251707792,0.13608335703611374,15.403932610501537,0.777315229177475
196,0.12607175949960947,0.13527873158454895,15.48079977254987,0.7621715664863586
197,0.12618291843682528,0.135026715695858,15.464591039723924,0.7711246311664581
198,0.13097927253693342,0.1354794278740883,15.431841251535838,0.7782914042472839
199,0.12702009454369545,0.13567250967025757,15.398827404318897,0.7861544191837311
200,0.12627961207181215,0.13493090867996216,15.4821257621737,0.7632547914981842
201,0.129827830940485,0.13537507504224777,15.420851843900044,0.7801606059074402
202,0.1275885095819831,0.13784785568714142,15.267733761968568,0.7888440489768982
203,0.12929766811430454,0.13669422268867493,15.342609656327602,0.785049170255661
204,0.1304306024685502,0.13607799261808395,15.397501399283854,0.779818207025528
205,0.12210711557418108,0.13577672094106674,15.421461770266347,0.7800528109073639
206,0.12464423850178719,0.13604296743869781,15.387862697382001,0.7842279076576233
207,0.13199278805404902,0.13626772910356522,15.447091979417111,0.7536502480506897
208,0.12968694046139717,0.13564123958349228,15.4500775740118,0.7720651924610138
209,0.1280709495767951,0.13507819920778275,15.463504660025556,0.7743595242500305
210,0.12631412036716938,0.13531280308961868,15.467001097436913,0.7668005228042603
211,0.1270274529233575,0.13537508249282837,15.43110507041257,0.7746767699718475
212,0.12349218688905239,0.1356637179851532,15.456297773627808,0.7651078701019287
213,0.12849155999720097,0.13545340299606323,15.466897218358302,0.7716105580329895
214,0.12763839960098267,0.13538788259029388,15.470750881550845,0.7711067199707031
215,0.1285836948081851,0.136213019490242,15.451459820404942,0.7592095136642456
216,0.1276550218462944,0.13559257984161377,15.483176959270963,0.7577763497829437
217,0.12724953331053257,0.13505101948976517,15.465660950238481,0.7781969010829926
218,0.1268241237848997,0.13589929789304733,15.392227250398713,0.7865664660930634
219,0.1279112547636032,0.1354956105351448,15.42063429185684,0.7841107249259949
220,0.1245739683508873,0.13469751924276352,15.492016789039596,0.7725889086723328
221,0.12569471634924412,0.13497858494520187,15.458486766761236,0.7799243927001953
222,0.12695280835032463,0.135725736618042,15.45742934977428,0.7687515318393707
223,0.12592019885778427,0.1350182592868805,15.465087356415662,0.7811799943447113
224,0.1261680033057928,0.1350061520934105,15.489724880863715,0.7713247835636139
225,0.12550062406808138,0.13546835631132126,15.48498656777852,0.7628342807292938
226,0.12570587918162346,0.1348813697695732,15.499855966115664,0.7734756171703339
227,0.1236878726631403,0.13503985106945038,15.455899863494956,0.7830047011375427
228,0.12892148364335299,0.1344728246331215,15.502031322246857,0.7789048254489899
229,0.12850031070411205,0.1348821520805359,15.49741204552581,0.7707343101501465
230,0.1296849511563778,0.13502229005098343,15.495717708837585,0.7712636590003967
231,0.1288414280861616,0.13438472896814346,15.528908344844849,0.7740699350833893
232,0.12228959333151579,0.13419604301452637,15.506974145884442,0.7802561819553375
233,0.12404930498450994,0.13409928232431412,15.500562987046868,0.7810332775115967
234,0.1309550004079938,0.1346762850880623,15.466421083028706,0.7815577387809753
235,0.12496889289468527,0.1349644958972931,15.48750141943191,0.7723284959793091
236,0.12800012435764074,0.1349261775612831,15.5036538985653,0.7637158036231995
237,0.12469186540693045,0.13453792035579681,15.522894321758306,0.7633625864982605
238,0.12826799042522907,0.13450468331575394,15.529108183209424,0.7639052867889404
239,0.13053046632558107,0.13461671024560928,15.5313675234983,0.7542934715747833
240,0.1254418222233653,0.1344672292470932,15.526663739035698,0.7676927745342255
241,0.12590496335178614,0.13468825817108154,15.493625596007153,0.7800974547863007
242,0.12303278502076864,0.13413355499505997,15.503811548996724,0.7861947417259216
243,0.12545698136091232,0.1336045041680336,15.526377340548825,0.7818276584148407
244,0.1250715907663107,0.13376296311616898,15.520561663990154,0.7849472165107727
245,0.1273093093186617,0.1345311552286148,15.464725458398764,0.7893823981285095
246,0.11992244143038988,0.1334732323884964,15.53858754063764,0.7829034924507141
247,0.12519138772040606,0.13339795172214508,15.555495770324386,0.7761419415473938
248,0.12584695406258106,0.13413816690444946,15.49623993191023,0.7850405275821686
249,0.13148632925003767,0.1344388872385025,15.475366860869045,0.786460667848587
250,0.12367346975952387,0.13435498625040054,15.51112237599911,0.7782141864299774
251,0.1260742712765932,0.13460641354322433,15.505468313009565,0.7765659093856812
252,0.12863049004226923,0.13425935059785843,15.511273201331608,0.7785947024822235
253,0.12843336164951324,0.134109765291214,15.542174845990388,0.7688822150230408
254,0.12484886590391397,0.13521450757980347,15.488758035361483,0.7690348923206329
255,0.12425548583269119,0.1349470466375351,15.48821292303243,0.7758997678756714
256,0.1262165941298008,0.1350545734167099,15.487448776282715,0.7763605415821075
257,0.12610372994095087,0.1347307562828064,15.49219250930192,0.778749942779541
258,0.1301752720028162,0.1349381059408188,15.506101253122882,0.7715804278850555
259,0.12438372429460287,0.13476940989494324,15.512573450959733,0.7726210653781891
260,0.12887539621442556,0.13484341651201248,15.507821753012472,0.7739693820476532
261,0.12646041251718998,0.13461638987064362,15.517521667492659,0.7770020067691803
262,0.12076641153544188,0.1345897689461708,15.522637673363906,0.7770127356052399
263,0.1253833258524537,0.13456802815198898,15.51256699523138,0.7809790372848511
264,0.12720082513988018,0.13465718924999237,15.499844008482018,0.7856694161891937
265,0.12423177342861891,0.13483789563179016,15.486524256605882,0.7858780920505524
266,0.12331780046224594,0.13541524857282639,15.434731157018565,0.7836026251316071
267,0.12369249295443296,0.13478270918130875,15.47689288251948,0.7830203771591187
268,0.12209228798747063,0.13414398580789566,15.51941447079653,0.781479686498642
269,0.12584000453352928,0.13390421122312546,15.550987202272266,0.7751599550247192
270,0.12360376585274935,0.1342681273818016,15.534415412433434,0.7783558070659637
271,0.12529657408595085,0.13500554859638214,15.508834545004161,0.771682620048523
272,0.12408288568258286,0.1343522146344185,15.547386461158972,0.7717105448246002
273,0.12876078020781279,0.13431989401578903,15.529700476952872,0.7772251665592194
274,0.12725990545004606,0.13432452827692032,15.532463730238455,0.7736906111240387
275,0.12613039929419756,0.13440971076488495,15.50053057343823,0.7851190865039825
276,0.12062981259077787,0.13437249511480331,15.496629269370931,0.7870534658432007
277,0.12461668532341719,0.13397689163684845,15.51638103923717,0.7858129441738129
278,0.12614799104630947,0.1336641013622284,15.53388700763211,0.7863613367080688
279,0.12674739956855774,0.13398995995521545,15.5315682472364,0.7821160554885864
280,0.12417644448578358,0.1343236267566681,15.505752311548962,0.7850412726402283
281,0.12174248043447733,0.13455235958099365,15.510489365473383,0.7834672927856445
282,0.12169137597084045,0.13450485467910767,15.502740219825814,0.7869308888912201
283,0.12896964978426695,0.13428208231925964,15.543682839617716,0.7765291333198547
284,0.11981842946261168,0.13378706574440002,15.562660886669367,0.7708534300327301
285,0.12545505352318287,0.13417191058397293,15.491827895915666,0.7813616394996643
286,0.12456462439149618,0.13436699658632278,15.534672302563312,0.7726074159145355
287,0.1248175036162138,0.13450349867343903,15.533682165420306,0.7758255004882812
288,0.12712714355438948,0.13454921543598175,15.521050774672016,0.7809176445007324
289,0.12408726289868355,0.13397664576768875,15.544452788778404,0.7836892604827881
290,0.12425320595502853,0.13425353169441223,15.517864837367696,0.7864787578582764
291,0.12620929721742868,0.13416703790426254,15.566001067249836,0.7711645364761353
292,0.12403092626482248,0.13397081941366196,15.565295727382958,0.7776466906070709
293,0.12450692430138588,0.13412616401910782,15.52648390200461,0.7849507331848145
294,0.11876354925334454,0.1337694749236107,15.552437328817701,0.7836743295192719
295,0.12660602293908596,0.13414166867733002,15.525679639459877,0.7874039709568024
296,0.12297227140516043,0.13445019721984863,15.556813923147956,0.7750153541564941
297,0.12530051358044147,0.13410452753305435,15.551397640024238,0.7783620059490204
298,0.12708876002579927,0.13455142080783844,15.516446256280961,0.7827132940292358
299,0.1237780824303627,0.1344362050294876,15.529919167927208,0.7790913581848145
300,0.12427911628037691,0.13481003791093826,15.506913833122969,0.7790262401103973
