adaptive_bright_gamma,adaptive_bright_target,adaptive_dark_base,adaptive_dark_gain,adaptive_dark_gamma,adaptive_dark_weight,color_gt_weight,edge_gt_weight,edge_kd_weight,kd_dark_gain,kd_weight,lr,number,ssim_dark_gain,ssim_weight,state,teacher_ssim_weight,user_best_psnr,user_best_ssim,user_best_ssim_at_best_psnr,user_best_ssim_psnr,user_trial_dir,value
0.8972747549495865,target,0.012350696577481468,1.951855763459191,1.931908225280675,0.03561019439085495,0.08011150117432088,0.10661761457749351,0.002904180608409973,0.8783927301736861,0.4852142919229748,0.00011844319751820385,0,0.15601864044243652,0.24966462104925913,COMPLETE,0.03247956162689621,13.441106058249765,0.7108332514762878,0.7005622982978821,13.424220983883096,experiments\optuna\ghost_esp_dark_adaptive_loss\trial_000,20.446729041228586
0.6650305778079968,low,0.11980426929501584,1.2227751014617785,1.547863310179268,0.04409771327642757,0.06560699842170359,0.05663618432936916,0.014607232426760909,0.5183340223705389,0.35742692948967136,0.00010074238942079329,1,0.6118528947223795,0.17280728504951048,COMPLETE,0.03115950885216335,13.432435105637417,0.7133930921554565,0.7101408839225769,13.427417001511401,experiments\optuna\ghost_esp_dark_adaptive_loss\trial_001,20.533843944863186
1.5275311980955748,target,0.020633112669131037,1.8549126433260512,1.0140479705600272,0.0197343313857243,0.03220382348447788,0.06401524937396012,0.03421165132560785,1.1587584396894712,0.48466566117599996,5.807932994623234e-05,2,0.3046137691733707,0.3020993370291153,COMPLETE,0.027813769120510708,13.436029035305644,0.7158768773078918,0.7073277235031128,13.422869366063441,experiments\optuna\ghost_esp_dark_adaptive_loss\trial_002,20.509306270336772
0.9798886444834543,low,0.02713637334632284,0.920528529221223,1.2218836635031711,0.008609082809111277,0.02884925020519195,0.11218742350231167,0.02989499894055426,1.1635015533174702,0.2554563366576581,0.00017606794027339345,3,0.9394989415641891,0.2937832058402786,COMPLETE,0.09158618803421191,13.43182856217042,0.7173783183097839,0.7120649218559265,13.412763723148753,experiments\optuna\ghost_esp_dark_adaptive_loss\trial_003,20.552477780729685
0.7036625124277265,low,0.4241144063085703,1.5664114688655797,1.8340325546975134,0.047960467239636484,0.02055221171236024,0.03987156815341724,0.038612238464832874,0.16910906996971517,0.3628088249474746,9.547826400522686e-05,4,0.07455064367977082,0.3005492451885099,COMPLETE,0.09895095492804139,13.440681227786142,0.7105202078819275,0.7047057747840881,13.434157851471838,experiments\optuna\ghost_esp_dark_adaptive_loss\trial_004,20.487738975627025
1.3857880765972945,low,0.07175654756298101,1.5411916595567923,1.817256077787036,0.018517119608276622,0.10872127425763264,0.08375574713552131,0.0364803089169032,0.397077629823179,0.38698943804826735,0.000364815624485558,5,0.3109823217156622,0.11588958757150591,COMPLETE,0.046014665762139764,13.449400180403977,0.716541588306427,0.6924865245819092,13.432779600138762,experiments\optuna\ghost_esp_dark_adaptive_loss\trial_005,20.37426542622307
0.7077718737603101,low,0.24622975382137782,1.608881821668878,0.9660770647865959,0.009980395666848415,0.11075664739260929,0.07085706911647027,0.015717799053816334,0.030502952092914225,0.32826230550756486,0.00016661067877731168,6,0.03142918568673425,0.12697285674832612,COMPLETE,0.07091283290110244,13.4405854769529,0.7106778621673584,0.7093860507011414,13.43209170819172,experiments\optuna\ghost_esp_dark_adaptive_loss\trial_006,20.534445983964314
1.1979509040767589,target,0.19080208498311832,0.5760830792442828,0.9646962600671067,0.059975164090229405,0.10074401551640626,0.07393422419156506,0.044627949924498894,0.7600845078125081,0.4424361138693251,0.0004252728490529761,7,0.8036720768991145,0.3178651475469294,COMPLETE,0.034925604710882865,13.441077472894357,0.7146899700164795,0.7061080932617188,13.42549184557489,experiments\optuna\ghost_esp_dark_adaptive_loss\trial_007,20.502158405511544
