epoch,train_loss,val_psnr,val_ssim,val_mae,lr,epoch_seconds
1,0.44745889,7.836974,0.20190297,0.36173087,0.0009997533,33.042
2,0.39782284,9.110310,0.31788278,0.30159976,0.0009990134,32.628
