epoch,train_loss,val_loss,val_psnr,val_ssim,teacher_psnr,teacher_ssim
1,0.2741724018539701,0.11033689975738525,17.013421345194203,0.8207350969314575,25.386658057179833,0.9536386132240295
2,0.2745395888175283,0.11093605309724808,16.98023538783091,0.8186048269271851,25.386658057179833,0.9536386132240295
3,0.2782610814486231,0.110783651471138,16.979208781941225,0.8185628652572632,25.386658057179833,0.9536386132240295
4,0.27121625414916445,0.10985599458217621,17.02516881851446,0.8228886127471924,25.386658057179833,0.9536386132240295
5,0.27579534373113085,0.11007288843393326,17.021791632660936,0.8224213123321533,25.386658057179833,0.9536386132240295
6,0.27329883937324795,0.1090756505727768,17.076075813150734,0.8268329501152039,25.386658057179833,0.9536386132240295
7,0.2756115421652794,0.10881956666707993,17.09928377594215,0.8275789022445679,25.386658057179833,0.9536386132240295
8,0.2746147204722677,0.1100013330578804,17.041009538630504,0.822722315788269,25.386658057179833,0.9536386132240295
9,0.2713244270001139,0.1114729791879654,16.95125901839807,0.8160965442657471,25.386658057179833,0.9536386132240295
10,0.27425377177340643,0.10975950956344604,17.045614278141702,0.8240800499916077,25.386658057179833,0.9536386132240295
