epoch,train_loss,val_loss,val_psnr,val_ssim,teacher_psnr,teacher_ssim
1,0.25123199607644764,0.10955360531806946,17.0322030955868,0.8180834650993347,25.386658057179833,0.9536386132240295
2,0.24682910101754324,0.10945779830217361,17.039182509383952,0.8194338083267212,25.386658057179833,0.9536386132240295
3,0.23872472452265875,0.11291730403900146,16.866466713396616,0.8039442896842957,25.386658057179833,0.9536386132240295
4,0.2455966674855777,0.10988051444292068,17.026757839803512,0.8185637593269348,25.386658057179833,0.9536386132240295
5,0.24841869941779546,0.11018960177898407,16.997481391605998,0.8161540031433105,25.386658057179833,0.9536386132240295
6,0.2434581390448979,0.10991719365119934,17.005246165460697,0.8185386061668396,25.386658057179833,0.9536386132240295
7,0.24939941189118794,0.11104849725961685,16.951643903247607,0.8125953078269958,25.386658057179833,0.9536386132240295
8,0.2522810080221721,0.11114044487476349,16.959281696683014,0.8138996362686157,25.386658057179833,0.9536386132240295
9,0.25006019856248585,0.11136465519666672,16.947118051762743,0.814148485660553,25.386658057179833,0.9536386132240295
10,0.2493414804339409,0.11149052530527115,16.931906068480714,0.8115708827972412,25.386658057179833,0.9536386132240295
