index,image,mean_abs,max_abs,rmse,psnr_fp32_vs_qdq
0,data/raw/LOL/val/low/1.png,0.0036893272772431374,0.03363597393035889,0.004847235046327114,46.290118025013996
1,data/raw/LOL/val/low/111.png,0.0028445778880268335,0.031464800238609314,0.0039648376405239105,48.03549186717564
2,data/raw/LOL/val/low/146.png,0.0025111320428550243,0.017811954021453857,0.0031673742923885584,49.98601241607162
3,data/raw/LOL/val/low/179.png,0.002771569648757577,0.020896434783935547,0.0037143733352422714,48.602288751870255
4,data/raw/LOL/val/low/22.png,0.0028073324356228113,0.027681291103363037,0.0036874262150377035,48.6655331781828
5,data/raw/LOL/val/low/23.png,0.0032651519868522882,0.03408589959144592,0.004287242889404297,47.356438279289954
6,data/raw/LOL/val/low/493.png,0.0038611129857599735,0.03313222527503967,0.0049292659386992455,46.14435511939571
7,data/raw/LOL/val/low/547.png,0.0027828619349747896,0.029668718576431274,0.0036333852913230658,48.79377071634388
