index,image,mean_abs,max_abs,rmse,psnr_fp32_vs_qdq
0,data/raw/LOL/val/low/1.png,0.0034467163495719433,0.04304000735282898,0.004597102291882038,46.7503169281523
1,data/raw/LOL/val/low/111.png,0.0027270186692476273,0.03290355205535889,0.003887598868459463,48.20637092351723
2,data/raw/LOL/val/low/146.png,0.0022505035158246756,0.018072225153446198,0.002841496840119362,50.92905672222045
3,data/raw/LOL/val/low/179.png,0.002196331974118948,0.018328532576560974,0.0028303342405706644,50.9632454217993
4,data/raw/LOL/val/low/22.png,0.0026958826929330826,0.039315491914749146,0.0036804438568651676,48.68199615941358
5,data/raw/LOL/val/low/23.png,0.0030497547704726458,0.02898646891117096,0.004163694102317095,47.61042343018107
6,data/raw/LOL/val/low/493.png,0.0031410474330186844,0.03399638831615448,0.004174503497779369,47.58790359337577
7,data/raw/LOL/val/low/547.png,0.002673533745110035,0.02846217155456543,0.003711881348863244,48.60811847440768
