index,image,mean_abs,max_abs,rmse,psnr_fp32_vs_qdq
0,data/raw/LOL/val/low/1.png,0.00325570534914732,0.03327000141143799,0.0042279427871108055,47.47741759666808
1,data/raw/LOL/val/low/111.png,0.002716642338782549,0.03238317370414734,0.0035550622269511223,48.983055831883306
2,data/raw/LOL/val/low/146.png,0.002326141344383359,0.018808990716934204,0.002905208384618163,50.73645438928226
3,data/raw/LOL/val/low/179.png,0.0024323132820427418,0.019535928964614868,0.003121722722426057,50.11211380090767
4,data/raw/LOL/val/low/22.png,0.002761751413345337,0.04185040295124054,0.0036388454027473927,48.780728147028725
5,data/raw/LOL/val/low/23.png,0.002618747763335705,0.02570544183254242,0.0034676610957831144,49.19926685082245
6,data/raw/LOL/val/low/493.png,0.0027687058318406343,0.02642442286014557,0.0036105774343013763,48.84846697115118
7,data/raw/LOL/val/low/547.png,0.0027157487347722054,0.022861704230308533,0.0035643752198666334,48.96033141256191
