epoch,train_loss,val_loss,val_psnr,val_ssim,teacher_psnr,teacher_ssim
1,0.6621460829462323,0.342770516872406,8.222368218907652,0.2703172266483307,25.386658057179833,0.9536386132240295
2,0.6443004352705819,0.31206339597702026,8.894467350613306,0.3442479074001312,25.386658057179833,0.9536386132240295
3,0.6133377211434501,0.2852388918399811,9.536085816666247,0.40603747963905334,25.386658057179833,0.9536386132240295
4,0.5938216873577663,0.28054916858673096,9.681172015322,0.43283772468566895,25.386658057179833,0.9536386132240295
5,0.5647128394671849,0.2711876928806305,9.939849134325563,0.45740076899528503,25.386658057179833,0.9536386132240295
6,0.5438239467995507,0.26083147525787354,10.242010910852699,0.48235079646110535,25.386658057179833,0.9536386132240295
7,0.5210340044328144,0.24770207703113556,10.637563127623203,0.5104660987854004,25.386658057179833,0.9536386132240295
8,0.500603124499321,0.23311206698417664,11.087438821214647,0.5430386066436768,25.386658057179833,0.9536386132240295
9,0.4843979265008654,0.2176591008901596,11.630537151193906,0.5837112665176392,25.386658057179833,0.9536386132240295
10,0.4512577120746885,0.20730504393577576,12.014113521288445,0.6097093820571899,25.386658057179833,0.9536386132240295
11,0.43993926899773733,0.1996695101261139,12.285103539565856,0.6263449788093567,25.386658057179833,0.9536386132240295
12,0.409044120992933,0.1865358054637909,12.797307087167377,0.6528640389442444,25.386658057179833,0.9536386132240295
13,0.39545251429080963,0.17848074436187744,13.11405338786103,0.6642640233039856,25.386658057179833,0.9536386132240295
14,0.37326012338910786,0.16588731110095978,13.663285528669434,0.6880527138710022,25.386658057179833,0.9536386132240295
15,0.3550682898078646,0.15971511602401733,13.956536023382037,0.7012820839881897,25.386658057179833,0.9536386132240295
16,0.3458207207066672,0.15227755904197693,14.32774682194111,0.7159534096717834,25.386658057179833,0.9536386132240295
17,0.33779392710753847,0.14967414736747742,14.472195795930098,0.7235245704650879,25.386658057179833,0.9536386132240295
