epoch,train_loss,val_psnr,val_ssim,val_mae,lr,epoch_seconds
1,0.52819342,6.087270,0.06555293,0.44219187,0.0005000000,0.834
2,0.51511697,6.121267,0.06927963,0.44042182,0.0000000000,0.403
