epoch,train_loss,val_loss,val_psnr,val_ssim,teacher_psnr,teacher_ssim
1,0.4468270880835397,0.3426668643951416,8.224684894686924,0.2705875039100647,25.386658057179833,0.9536386132240295
2,0.4351546423775809,0.3114390969276428,8.910119214835374,0.34574493765830994,25.386658057179833,0.9536386132240295
3,0.4155799725225994,0.28454628586769104,9.55561828869192,0.4078315794467926,25.386658057179833,0.9536386132240295
4,0.4014421211821692,0.2804495394229889,9.684331413063077,0.4330325722694397,25.386658057179833,0.9536386132240295
5,0.3823923873049872,0.2717927098274231,9.918075730944892,0.45481765270233154,25.386658057179833,0.9536386132240295
6,0.36881572221006664,0.2613717317581177,10.220608848336427,0.48306480050086975,25.386658057179833,0.9536386132240295
7,0.3536325842142105,0.24812278151512146,10.621387631245973,0.5127014517784119,25.386658057179833,0.9536386132240295
8,0.34047416916915346,0.23341630399227142,11.073336600624419,0.5399311780929565,25.386658057179833,0.9536386132240295
9,0.3296841276543481,0.21751533448696136,11.635068726037352,0.5809616446495056,25.386658057179833,0.9536386132240295
10,0.3077577203512192,0.20683804154396057,12.027699554776879,0.6079208850860596,25.386658057179833,0.9536386132240295
11,0.29958290074552807,0.1997927874326706,12.275015109140892,0.6252255439758301,25.386658057179833,0.9536386132240295
12,0.27919033595493864,0.18674178421497345,12.78341851755422,0.6512981653213501,25.386658057179833,0.9536386132240295
13,0.2694825806788036,0.17825421690940857,13.119896216317152,0.6640620827674866,25.386658057179833,0.9536386132240295
14,0.25581822970083784,0.16600096225738525,13.661272872484233,0.6865949630737305,25.386658057179833,0.9536386132240295
15,0.24359821102448873,0.1599271446466446,13.944611228358003,0.6990957260131836,25.386658057179833,0.9536386132240295
16,0.23731513853584016,0.15240859985351562,14.316659309996211,0.7142004370689392,25.386658057179833,0.9536386132240295
17,0.2314968311360904,0.1501772403717041,14.446137054621154,0.7215477228164673,25.386658057179833,0.9536386132240295
18,0.22967230741466796,0.14380615949630737,14.79003900024329,0.7256208062171936,25.386658057179833,0.9536386132240295
19,0.21288297112498963,0.14020122587680817,14.997889306063694,0.7361371517181396,25.386658057179833,0.9536386132240295
20,0.2170877211860248,0.13755449652671814,15.152566607327692,0.7472016215324402,25.386658057179833,0.9536386132240295
21,0.2087338992527553,0.13245955109596252,15.46172496614292,0.7556467652320862,25.386658057179833,0.9536386132240295
22,0.2034714041011674,0.127963587641716,15.744079703720754,0.7611418962478638,25.386658057179833,0.9536386132240295
23,0.19290614766733988,0.12660622596740723,15.845597022413973,0.7655094265937805,25.386658057179833,0.9536386132240295
